Port Name,Administrative Approach Rank,"Total
Points",Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
YOKKAICHI,91,46.268,Japan,RIO GRANDE (BRAZIL),91,19.297,Brazil,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
NAHA,120,31.94,Japan,OMAEZAKI,120,11.448,Japan,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
OMAEZAKI,127,26.855,Japan,FORT-DE-FRANCE,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
HAKATA,128,26.746,Japan,KINGSTON (JAMAICA),128,10.158,Jamaica,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
MOJI,132,24.923,Japan,CAT LAI,132,9.46,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
KAWASAKI,211,4.222,Japan,BELL BAY,211,1.682,Australia,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,0,All ships,129800,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,1,Passenger ships,42294,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,2,Liquid bulk carriers,21203,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,3,Container ships,18108,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,4,Dry breakbulk carriers,12463,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,5,Dry bulk carriers,14732,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,6,Roll-on/ roll-off ships,16943,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,7,Liquefied petroleum gas carriers,3048,
TOMAKOMAI,239,-1.381,Japan,CONAKRY,239,-0.481,Guinea,2021S01,S1   2021,2021,S,Semi-annual,392,8,Liquefied natural gas carriers,1009,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
ALGECIRAS,11,155.851,Spain,CAI MEP,11,67.529,Vietnam,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
BARCELONA,22,119.332,Spain,COLOMBO,22,54.09,Sri Lanka,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
SANTA CRUZ DE TENERIFE,71,58.835,Spain,KAMARAJAR,71,22.441,India,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
ALTAMIRA,85,50.07,Spain,VERACRUZ,85,20.014,Mexico,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
VALENCIA,135,23.809,Spain,TAICHUNG,135,9.315,Taiwan,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
MALAGA,137,22.325,Spain,SANTA MARTA,137,8.715,Colombia,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
VIGO,149,18.234,Spain,BORUSAN,149,7.476,Turkey,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
TARRAGONA,160,15.948,Spain,MUUGA-PORT OF TALLINN,160,6.248,Estonia,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
BILBAO,202,7.192,Spain,LEIX?ES,202,2.509,Portugal,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
CADIZ,221,2.588,Spain,KRISTIANSAND,221,0.831,Denmark,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
ALICANTE,229,1.007,Spain,GEORGETOWN (GUYANA),229,0.21,Guyana,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
GIJON,236,-0.544,Spain,PANJANG,236,-0.399,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,0,All ships,53130,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,1,Passenger ships,26286,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,2,Liquid bulk carriers,7660,
